packet_index,timestamp,frame_length,ethernet_src,ethernet_dst,src_ip,dst_ip,protocol,ttl,src_port,dst_port,summary
925,2026-02-24T16:15:25+08:00,199,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.18,93.184.216.10,TCP,128,41925,443,synthetic TCP packet 93.184.216.18:41925 > 93.184.216.10:443
926,2026-02-24T16:15:26+08:00,199,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.18,93.184.216.10,TCP,128,41926,443,synthetic TCP packet 93.184.216.18:41926 > 93.184.216.10:443
927,2026-02-24T16:15:27+08:00,149,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.19,93.184.216.10,UDP,64,41927,53,synthetic UDP packet 93.184.216.19:41927 > 93.184.216.10:53
928,2026-02-24T16:15:28+08:00,147,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.19,93.184.216.10,UDP,64,41928,53,synthetic UDP packet 93.184.216.19:41928 > 93.184.216.10:53
929,2026-02-24T16:15:29+08:00,147,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.19,93.184.216.10,UDP,64,41929,53,synthetic UDP packet 93.184.216.19:41929 > 93.184.216.10:53
930,2026-02-24T16:15:30+08:00,147,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.19,93.184.216.10,UDP,64,41930,53,synthetic UDP packet 93.184.216.19:41930 > 93.184.216.10:53
931,2026-02-24T16:15:31+08:00,54,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.10,93.184.216.20,TCP,128,41931,443,synthetic TCP packet 93.184.216.10:41931 > 93.184.216.20:443
932,2026-02-24T16:15:32+08:00,54,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.10,93.184.216.20,TCP,128,41932,443,synthetic TCP packet 93.184.216.10:41932 > 93.184.216.20:443
933,2026-02-24T16:15:33+08:00,54,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.10,93.184.216.20,TCP,128,41933,443,synthetic TCP packet 93.184.216.10:41933 > 93.184.216.20:443
934,2026-02-24T16:15:34+08:00,54,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.10,93.184.216.20,TCP,128,41934,443,synthetic TCP packet 93.184.216.10:41934 > 93.184.216.20:443
935,2026-02-24T16:15:35+08:00,54,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.10,93.184.216.20,TCP,128,41935,443,synthetic TCP packet 93.184.216.10:41935 > 93.184.216.20:443
936,2026-02-24T16:15:36+08:00,54,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.10,93.184.216.20,TCP,128,41936,443,synthetic TCP packet 93.184.216.10:41936 > 93.184.216.20:443
937,2026-02-24T16:15:37+08:00,76,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.10,93.184.216.19,UDP,64,41937,53,synthetic UDP packet 93.184.216.10:41937 > 93.184.216.19:53
938,2026-02-24T16:15:38+08:00,73,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.10,93.184.216.19,UDP,64,41938,53,synthetic UDP packet 93.184.216.10:41938 > 93.184.216.19:53
939,2026-02-24T16:15:39+08:00,73,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.10,93.184.216.19,UDP,64,41939,53,synthetic UDP packet 93.184.216.10:41939 > 93.184.216.19:53
940,2026-02-24T16:15:40+08:00,73,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.10,93.184.216.19,UDP,64,41940,53,synthetic UDP packet 93.184.216.10:41940 > 93.184.216.19:53
941,2026-02-24T16:15:41+08:00,73,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.21,93.184.216.10,TCP,128,41941,443,synthetic TCP packet 93.184.216.21:41941 > 93.184.216.10:443
942,2026-02-24T16:15:42+08:00,70,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.21,93.184.216.10,TCP,128,41942,443,synthetic TCP packet 93.184.216.21:41942 > 93.184.216.10:443
943,2026-02-24T16:15:43+08:00,70,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.21,93.184.216.10,TCP,128,41943,443,synthetic TCP packet 93.184.216.21:41943 > 93.184.216.10:443
944,2026-02-24T16:15:44+08:00,70,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.21,93.184.216.10,TCP,128,41944,443,synthetic TCP packet 93.184.216.21:41944 > 93.184.216.10:443
945,2026-02-24T16:15:45+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.22,93.184.216.10,TCP,128,41945,443,synthetic TCP packet 93.184.216.22:41945 > 93.184.216.10:443
946,2026-02-24T16:15:46+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.22,93.184.216.10,TCP,128,41946,443,synthetic TCP packet 93.184.216.22:41946 > 93.184.216.10:443
947,2026-02-24T16:15:47+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.22,93.184.216.10,TCP,128,41947,443,synthetic TCP packet 93.184.216.22:41947 > 93.184.216.10:443
948,2026-02-24T16:15:48+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.22,93.184.216.10,TCP,128,41948,443,synthetic TCP packet 93.184.216.22:41948 > 93.184.216.10:443
949,2026-02-24T16:15:49+08:00,68,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.23,93.184.216.10,TCP,128,41949,443,synthetic TCP packet 93.184.216.23:41949 > 93.184.216.10:443
950,2026-02-24T16:15:50+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.23,93.184.216.10,TCP,128,41950,443,synthetic TCP packet 93.184.216.23:41950 > 93.184.216.10:443
951,2026-02-24T16:15:51+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.23,93.184.216.10,TCP,128,41951,443,synthetic TCP packet 93.184.216.23:41951 > 93.184.216.10:443
952,2026-02-24T16:15:52+08:00,92,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.10,93.184.216.21,TCP,128,41952,443,synthetic TCP packet 93.184.216.10:41952 > 93.184.216.21:443
953,2026-02-24T16:15:53+08:00,91,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.10,93.184.216.21,TCP,128,41953,443,synthetic TCP packet 93.184.216.10:41953 > 93.184.216.21:443
954,2026-02-24T16:15:54+08:00,65,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.10,93.184.216.23,TCP,128,41954,443,synthetic TCP packet 93.184.216.10:41954 > 93.184.216.23:443
955,2026-02-24T16:15:55+08:00,64,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.10,93.184.216.23,TCP,128,41955,443,synthetic TCP packet 93.184.216.10:41955 > 93.184.216.23:443
956,2026-02-24T16:15:56+08:00,64,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.10,93.184.216.23,TCP,128,41956,443,synthetic TCP packet 93.184.216.10:41956 > 93.184.216.23:443
957,2026-02-24T16:15:57+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.24,93.184.216.10,TCP,128,41957,443,synthetic TCP packet 93.184.216.24:41957 > 93.184.216.10:443
958,2026-02-24T16:15:58+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.24,93.184.216.10,TCP,128,41958,443,synthetic TCP packet 93.184.216.24:41958 > 93.184.216.10:443
959,2026-02-24T16:15:59+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.25,93.184.216.10,TCP,128,41959,443,synthetic TCP packet 93.184.216.25:41959 > 93.184.216.10:443
960,2026-02-24T16:16:00+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.25,93.184.216.10,TCP,128,41960,443,synthetic TCP packet 93.184.216.25:41960 > 93.184.216.10:443
961,2026-02-24T16:16:01+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.26,93.184.216.10,TCP,128,41961,443,synthetic TCP packet 93.184.216.26:41961 > 93.184.216.10:443
962,2026-02-24T16:16:02+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.26,93.184.216.10,TCP,128,41962,443,synthetic TCP packet 93.184.216.26:41962 > 93.184.216.10:443
963,2026-02-24T16:16:03+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.27,93.184.216.10,TCP,128,41963,443,synthetic TCP packet 93.184.216.27:41963 > 93.184.216.10:443
964,2026-02-24T16:16:04+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.27,93.184.216.10,TCP,128,41964,443,synthetic TCP packet 93.184.216.27:41964 > 93.184.216.10:443
965,2026-02-24T16:16:05+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.10,93.184.216.25,TCP,128,41965,443,synthetic TCP packet 93.184.216.10:41965 > 93.184.216.25:443
966,2026-02-24T16:16:06+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.10,93.184.216.25,TCP,128,41966,443,synthetic TCP packet 93.184.216.10:41966 > 93.184.216.25:443
967,2026-02-24T16:16:07+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.10,93.184.216.26,TCP,128,41967,443,synthetic TCP packet 93.184.216.10:41967 > 93.184.216.26:443
968,2026-02-24T16:16:08+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.10,93.184.216.26,TCP,128,41968,443,synthetic TCP packet 93.184.216.10:41968 > 93.184.216.26:443
969,2026-02-24T16:16:09+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.10,93.184.216.27,TCP,128,41969,443,synthetic TCP packet 93.184.216.10:41969 > 93.184.216.27:443
970,2026-02-24T16:16:10+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.10,93.184.216.27,TCP,128,41970,443,synthetic TCP packet 93.184.216.10:41970 > 93.184.216.27:443
971,2026-02-24T16:16:11+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.28,93.184.216.10,TCP,128,41971,443,synthetic TCP packet 93.184.216.28:41971 > 93.184.216.10:443
972,2026-02-24T16:16:12+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.29,93.184.216.10,TCP,128,41972,443,synthetic TCP packet 93.184.216.29:41972 > 93.184.216.10:443
973,2026-02-24T16:16:13+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.30,93.184.216.10,TCP,128,41973,443,synthetic TCP packet 93.184.216.30:41973 > 93.184.216.10:443
974,2026-02-24T16:16:14+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.31,93.184.216.10,TCP,128,41974,443,synthetic TCP packet 93.184.216.31:41974 > 93.184.216.10:443
975,2026-02-24T16:16:15+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.32,93.184.216.10,TCP,128,41975,443,synthetic TCP packet 93.184.216.32:41975 > 93.184.216.10:443
976,2026-02-24T16:16:16+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.33,93.184.216.10,TCP,128,41976,443,synthetic TCP packet 93.184.216.33:41976 > 93.184.216.10:443
977,2026-02-24T16:16:17+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.34,93.184.216.10,TCP,128,41977,443,synthetic TCP packet 93.184.216.34:41977 > 93.184.216.10:443
978,2026-02-24T16:16:18+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.35,93.184.216.10,TCP,128,41978,443,synthetic TCP packet 93.184.216.35:41978 > 93.184.216.10:443
979,2026-02-24T16:16:19+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.36,93.184.216.10,TCP,128,41979,443,synthetic TCP packet 93.184.216.36:41979 > 93.184.216.10:443
980,2026-02-24T16:16:20+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.37,93.184.216.10,TCP,128,41980,443,synthetic TCP packet 93.184.216.37:41980 > 93.184.216.10:443
981,2026-02-24T16:16:21+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.10,93.184.216.28,TCP,128,41981,443,synthetic TCP packet 93.184.216.10:41981 > 93.184.216.28:443
982,2026-02-24T16:16:22+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.10,93.184.216.29,TCP,128,41982,443,synthetic TCP packet 93.184.216.10:41982 > 93.184.216.29:443
983,2026-02-24T16:16:23+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.10,93.184.216.30,TCP,128,41983,443,synthetic TCP packet 93.184.216.10:41983 > 93.184.216.30:443
984,2026-02-24T16:16:24+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.10,93.184.216.31,TCP,128,41984,443,synthetic TCP packet 93.184.216.10:41984 > 93.184.216.31:443
985,2026-02-24T16:16:25+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.10,93.184.216.22,TCP,128,41985,443,synthetic TCP packet 93.184.216.10:41985 > 93.184.216.22:443
986,2026-02-24T16:16:26+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.10,93.184.216.32,TCP,128,41986,443,synthetic TCP packet 93.184.216.10:41986 > 93.184.216.32:443
987,2026-02-24T16:16:27+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.10,93.184.216.33,TCP,128,41987,443,synthetic TCP packet 93.184.216.10:41987 > 93.184.216.33:443
988,2026-02-24T16:16:28+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.10,93.184.216.34,TCP,128,41988,443,synthetic TCP packet 93.184.216.10:41988 > 93.184.216.34:443
989,2026-02-24T16:16:29+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.10,93.184.216.35,TCP,128,41989,443,synthetic TCP packet 93.184.216.10:41989 > 93.184.216.35:443
990,2026-02-24T16:16:30+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.10,93.184.216.36,TCP,128,41990,443,synthetic TCP packet 93.184.216.10:41990 > 93.184.216.36:443
991,2026-02-24T16:16:31+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.10,93.184.216.37,TCP,128,41991,443,synthetic TCP packet 93.184.216.10:41991 > 93.184.216.37:443
992,2026-02-24T16:16:32+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.10,93.184.216.38,TCP,128,41992,443,synthetic TCP packet 93.184.216.10:41992 > 93.184.216.38:443
993,2026-02-24T16:16:33+08:00,54,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.39,93.184.216.10,TCP,128,41993,443,synthetic TCP packet 93.184.216.39:41993 > 93.184.216.10:443
994,2026-02-24T16:16:34+08:00,54,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.40,93.184.216.10,TCP,128,41994,443,synthetic TCP packet 93.184.216.40:41994 > 93.184.216.10:443
995,2026-02-24T16:16:35+08:00,54,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.41,93.184.216.10,TCP,128,41995,443,synthetic TCP packet 93.184.216.41:41995 > 93.184.216.10:443
996,2026-02-24T16:16:36+08:00,54,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.42,93.184.216.10,TCP,128,41996,443,synthetic TCP packet 93.184.216.42:41996 > 93.184.216.10:443
997,2026-02-24T16:16:37+08:00,54,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.43,93.184.216.10,TCP,128,41997,443,synthetic TCP packet 93.184.216.43:41997 > 93.184.216.10:443
998,2026-02-24T16:16:38+08:00,54,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.44,93.184.216.10,TCP,128,41998,443,synthetic TCP packet 93.184.216.44:41998 > 93.184.216.10:443
999,2026-02-24T16:16:39+08:00,54,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.45,93.184.216.10,TCP,128,41999,443,synthetic TCP packet 93.184.216.45:41999 > 93.184.216.10:443
1000,2026-02-24T16:16:40+08:00,54,02:00:00:00:00:02,02:00:00:00:00:01,93.184.216.20,93.184.216.10,TCP,128,42000,443,synthetic TCP packet 93.184.216.20:42000 > 93.184.216.10:443
