packet_index,timestamp,frame_length,ethernet_src,ethernet_dst,version,header_length,dscp_ecn,total_length,identification,flags,fragment_offset,ttl,protocol,header_checksum,src_ip,dst_ip,src_port,dst_port,payload_length
987,2026-02-22T16:00:36.519000+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,41,1987,DF,0,128,TCP,0x876f,93.184.216.10,93.184.216.33,41987,443,21
988,2026-02-22T16:00:36.556000+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,41,1988,DF,0,128,TCP,0x876d,93.184.216.10,93.184.216.34,41988,443,21
989,2026-02-22T16:00:36.593000+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,41,1989,DF,0,128,TCP,0x876b,93.184.216.10,93.184.216.35,41989,443,21
990,2026-02-22T16:00:36.630000+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,41,1990,DF,0,128,TCP,0x8769,93.184.216.10,93.184.216.36,41990,443,21
991,2026-02-22T16:00:36.667000+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,41,1991,DF,0,128,TCP,0x8767,93.184.216.10,93.184.216.37,41991,443,21
992,2026-02-22T16:00:36.704000+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,41,1992,DF,0,128,TCP,0x8765,93.184.216.10,93.184.216.38,41992,443,21
993,2026-02-22T16:00:36.741000+08:00,54,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,40,1993,DF,0,128,TCP,0x8764,93.184.216.39,93.184.216.10,41993,443,20
994,2026-02-22T16:00:36.778000+08:00,54,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,40,1994,DF,0,128,TCP,0x8762,93.184.216.40,93.184.216.10,41994,443,20
995,2026-02-22T16:00:36.815000+08:00,54,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,40,1995,DF,0,128,TCP,0x8760,93.184.216.41,93.184.216.10,41995,443,20
996,2026-02-22T16:00:36.852000+08:00,54,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,40,1996,DF,0,128,TCP,0x875e,93.184.216.42,93.184.216.10,41996,443,20
997,2026-02-22T16:00:36.889000+08:00,54,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,40,1997,DF,0,128,TCP,0x875c,93.184.216.43,93.184.216.10,41997,443,20
998,2026-02-22T16:00:36.926000+08:00,54,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,40,1998,DF,0,128,TCP,0x875a,93.184.216.44,93.184.216.10,41998,443,20
999,2026-02-22T16:00:36.963000+08:00,54,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,40,1999,DF,0,128,TCP,0x8758,93.184.216.45,93.184.216.10,41999,443,20
1000,2026-02-22T16:00:37+08:00,54,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,40,2000,DF,0,128,TCP,0x8770,93.184.216.20,93.184.216.10,42000,443,20
